HALTER_ID,"Age, Guardian","Gender, Guardian",City District,Primary Breed,"Year of Birth, Dog","Sex, Dog",Dog Colour
87455,51-60,w,6,Galgo Español,2014,m,Brown/Black
87457,51-60,m,11,Zwergpudel,2009,w,White
87459,71-80,m,6,Jack Russel Terrier,2003,m,White/Red
87461,61-70,w,11,Zwergpudel,2003,m,Black
87463,51-60,m,9,Redtweiler,2002,m,Black
87468,61-70,w,7,True klein,2002,w,Black/beige
87473,71-80,m,9,True klein,2010,w,rehBrown
87478,51-60,w,12,Griffon,2011,m,black/tan
87480,61-70,w,2,True klein,2003,w,Black/Brown/White
87481,51-60,m,7,True klein,2003,m,Black/Brown
87482,51-60,m,3,True klein,2003,w,White
87489,51-60,w,6,Welsh Corgi,2003,w,Black/Brown/White
87494,61-70,w,4,True klein,2010,w,Black
87499,51-60,w,2,True klein,2003,w,Black/Brown
87502,51-60,w,2,Labrador Retriever,2012,w,Black
87504,51-60,w,7,Labradoodle,2008,w,Brown
87504,51-60,w,7,Riesenschnauzer,2004,w,Black
87504,51-60,w,7,Mittelschnauzer,2012,m,Black
87510,51-60,m,11,Magyar Viszla,2003,m,Yellow
87512,31-40,w,3,True klein,2003,w,Black
87512,31-40,w,3,Gold en Retriever,2005,w,Bright Brown
87515,51-60,w,9,Pinscher,2003,w,White/Brown
87518,51-60,w,2,Terrier,2003,w,Black/White
87519,71-80,w,3,Tibet Terrier,2003,w,Gold Brown
87519,71-80,w,3,Lhasa Apso,2013,w,creme
87523,61-70,w,8,Berner Sennenhund,2007,w,tricolor
87524,41-50,w,7,Holländischer Schäfer,2014,w,Brindle
87526,51-60,w,7,Foxterrier,2005,m,tricolor
87527,61-70,w,4,Gold en Retriever,2006,w,Gold en
87537,31-40,m,9,Dobermann,2003,m,Brown/Red
87548,51-60,w,2,West Highland White Terrier,2002,w,White
87551,41-50,w,1,Pointer,2012,w,Black
87560,41-50,m,11,Leonberger,2014,m,Brown/Black
87574,51-60,w,11,True klein,2003,w,Black/White
87579,51-60,w,9,Australian Shepherd,2003,m,blue/merle
87579,51-60,w,9,Australian Shepherd,2009,w,Red
87580,71-80,m,7,True klein,2003,w,Brown/White
87582,31-40,m,4,Labrador Retriever,2003,m,Black/White
87584,61-70,m,1,Whippet,2002,m,tricolor
87585,41-50,w,11,Jack Russel Terrier,2010,w,tricolor
87593,71-80,m,9,American Cocker Spaniel,2005,w,blond Colour
87596,31-40,w,3,Dalmatiner,2003,w,White/Black
87600,41-50,m,10,Labrador Retriever,2002,m,Black
87602,31-40,w,7,Parson Russell Terrier,2008,m,White/Brown
87604,31-40,w,9,Labrador Retriever,2013,m,Black
87612,41-50,w,12,Französische Bulldogge,2011,w,creme
87612,41-50,w,12,Yorkshire Terrier,2010,w,Brown/Grey
87617,51-60,w,12,West Highland White Terrier,2003,w,White
87619,51-60,w,10,Schäfer,2004,m,Brown/Black
87623,71-80,w,12,Yorkshire Terrier,2006,m,blue/tan
87624,41-50,m,9,Berner Sennenhund,2009,w,tricolor
87626,61-70,m,12,Labrador Retriever,2004,m,Bright Brown
87631,51-60,w,9,Berger blanc Suisse,2012,w,White
87636,51-60,w,10,Sennenhund,2006,m,tricolor
87639,41-50,w,9,Italienisches Windspiel,2012,w,Red/Brown
87643,61-70,m,10,Yorkshire Terrier,2003,w,black/tan
87648,51-60,w,10,Australian Shepherd,2003,m,Black/Grey/White
87649,61-70,m,3,Labrador Retriever,2002,w,blond Colour
87650,41-50,w,2,Labrador Retriever,2003,m,Black
87653,41-50,w,5,True klein,1999,m,Black/Brown/Grey
87657,31-40,m,5,West Highland White Terrier,2003,m,White
87660,31-40,w,2,Sennenhund,2003,w,Brown/Black
87668,41-50,w,3,Spinone,2002,w,beige
87668,41-50,w,3,Griffon,2009,w,Brown/Black/White
87669,41-50,m,8,Vorstehhund,2003,w,Black/Brown
87672,51-60,w,7,Bearded Collie,2003,m,Grey/White
87675,51-60,m,9,Schäfer,2003,m,Red/White
87699,61-70,w,4,Collie,2011,m,beige/White
87702,41-50,w,7,Jack Russel Terrier,2002,m,tricolor
87707,51-60,m,7,Bergamasker,2015,w,Grey/White/Black
87720,71-80,w,11,Kromfohrländer,2002,w,White/Brown
87723,41-50,m,12,Deutsche Dogge,2012,m,Yellow
87731,51-60,w,7,Labrador Retriever,2012,m,Brown
87738,41-50,w,10,Chihuahua,2012,m,blue/tan
87738,41-50,w,10,Chihuahua,2008,m,Brown/Black
87739,91-100,m,7,Jack Russel Terrier,2003,m,White/Brown
87741,31-40,w,7,Labrador Retriever,2000,w,Bright Brown
87754,51-60,w,3,Vizsla,2003,w,Brown
87757,41-50,w,7,Bolonka Zwetna,2014,m,Black/White
87760,51-60,m,9,Beagle,2004,m,tricolor
87772,51-60,w,11,Husky,2002,w,White
87773,41-50,m,9,Pudel,2003,m,apricot
87776,51-60,w,7,Yorkshire Terrier,2008,w,black/tan
87783,41-50,m,9,Yorkshire Terrier,2003,w,Brown/Black
87788,51-60,m,6,Border Collie,2002,w,Brown/White
87796,51-60,m,2,Berner Sennenhund,2002,w,Black/White
87801,51-60,m,11,True klein,2004,m,Bright Brown
87803,41-50,w,3,Husky,2003,w,White/Brown
87804,71-80,w,11,Border Terrier,2004,w,blue/tan
87807,51-60,m,6,Chihuahua,2003,m,wildfarbig
87816,51-60,w,3,Schäfer,2003,w,Brown
87819,61-70,w,7,Jack Russel Terrier,1998,m,Red/White
87821,51-60,m,11,American Staffordshire Terrier,2004,m,Dark  Brindle
87828,71-80,w,6,Pudel,2009,m,White
87830,61-70,m,11,True klein,2004,w,Brown/Black
87832,41-50,m,11,Schäfer,2014,m,Black
87839,61-70,w,11,True klein,2004,m,beige
87855,51-60,w,7,Cairn Terrier,2002,w,Dark  Brindle
87857,31-40,w,11,Appenzeller,2002,w,Black/White
87859,41-50,m,10,Cairn Terrier,2003,w,brindle
87860,61-70,m,7,Welsh Springer Spaniel,2004,w,Red/White
87864,61-70,w,9,English Setter,2004,w,beige/Red
87865,41-50,w,11,True klein,2002,w,Grey/White
87868,41-50,m,5,Tervueren,2003,m,Red/Brown
87869,71-80,w,8,Zwergpudel,1999,m,Grey
87876,41-50,m,9,Terrier,2004,w,Black
87882,41-50,w,2,True klein,2004,m,Black/Grey/White
87893,51-60,w,5,Shih Tzu,2003,w,White/beige
87899,61-70,w,7,Cairn Terrier,2004,m,brindle
87900,51-60,m,10,Dackel,2003,w,Black/Brown/White
87905,51-60,w,6,Coton de Tulear,2004,m,White
87908,71-80,m,2,West Highland White Terrier,2004,w,White
87909,31-40,m,3,Gold en Retriever,2009,m,Brown
87913,41-50,w,12,True klein,2008,w,Brown/Black
87913,41-50,w,12,Zwergpudel,2015,w,Silver
87913,41-50,w,12,Zwergpudel,2010,m,Black
87913,41-50,w,12,Zwergpudel,2009,w,Brown
87913,41-50,w,12,Mittelpudel,2012,w,Black
87913,41-50,w,12,Shih Tzu,2005,w,Gold /White
87916,71-80,w,9,Prager Rattler,2003,m,Black
87924,61-70,m,12,Appenzeller Sennenhund,2014,w,tricolor
87929,41-50,w,9,Mops,2009,w,beige
87931,51-60,w,11,Labrador Retriever,2004,m,Yellow
87932,51-60,m,10,Riesenschnauzer,2004,w,Black
87938,61-70,m,10,Gold en Retriever,2004,m,Gold en
87940,71-80,m,7,Labrador Retriever,2005,m,Black
87941,71-80,w,7,Border Terrier,2004,w,blue/tan
87942,41-50,m,4,Schäfer,2000,w,Black/Brown
87943,51-60,w,3,Gold en Retriever,2004,w,beige
87944,51-60,w,2,Continental Bulldog,2007,w,Brindle
87945,31-40,w,1,True gross,2011,w,Brown
87946,51-60,w,4,Jack Russel Terrier,2002,w,White/Brown
87947,51-60,m,10,Münsterländer,2004,w,Black/White
87948,51-60,w,9,Yorkshire Terrier,2006,w,black/tan
87948,51-60,w,9,Chihuahua,2009,w,White
87954,51-60,m,8,Lagotto Romagnolo,2004,m,White/Black
87956,41-50,m,3,Vizsla,2009,m,Brown
87957,71-80,w,8,Riesenschnauzer,2013,w,Black
87961,51-60,w,11,True klein,2004,m,Black/White
87964,51-60,w,12,True klein,2004,w,Black
87965,71-80,m,4,Dackel,2005,m,White/Black
87966,41-50,w,11,Labrador Retriever,2004,w,Black/White/Brown
87977,31-40,w,5,Labrador Retriever,2002,w,Black
87978,51-60,w,12,Staffordshire Bull Terrier,2002,w,beige/White
87982,41-50,m,12,Yorkshire Terrier,2006,w,Black/Yellow
87985,51-60,m,7,Galgo,2012,w,Brown Brindle
87985,51-60,m,7,Whippet,2002,w,Black
87988,51-60,w,6,Labrador Retriever,2002,m,Black
87989,71-80,w,6,Beagle,2003,m,Black/White/Brown
87990,51-60,w,7,Berger des Pyrenées,2004,m,fauve
87998,41-50,w,1,Boston Terrier,2004,m,Black/White
88012,51-60,m,1,Irish Terrier,2003,m,Red
88014,31-40,m,3,True klein,2007,m,White
88014,31-40,m,3,Terrier,2004,m,Brown
88016,41-50,m,2,Parson Jack Russell Terrier,2005,w,White/beige
88017,31-40,m,9,True klein,2004,m,Black/White
88022,71-80,w,5,Zwergpudel,2015,m,White
88031,51-60,w,2,Parson Jack Russell Terrier,2004,m,tricolor
88032,61-70,w,3,True klein,2007,w,Black/Brown
88038,51-60,m,11,Appenzeller,2014,w,tricolor
88046,51-60,w,6,Deutscher Schäfer,2004,w,Grey/Brown
88052,51-60,w,3,Bergamasker,2010,m,beige
88053,51-60,w,2,Sennenhund,2012,m,tricolor
88061,41-50,w,9,Appenzeller Sennenhund,2004,w,Black/Brown/White
88067,31-40,w,12,Rehpinscher,2009,w,rehBrown
88068,61-70,m,9,Border Terrier,2004,m,Red/Brown
88071,51-60,w,5,Appenzeller,2004,w,tricolor
88077,51-60,m,8,Irish Setter,2004,w,Gold en
88081,71-80,w,7,Welsh Corgi,2004,w,Black/White
88082,21-30,w,7,Alaskan Malamute,2004,w,Black/Grey/White
88084,31-40,w,10,Nova Scotia Duck Tolling Retriever,2004,w,Red/White
88087,51-60,w,7,Kromfohrländer,2004,m,White/Brown
88095,81-90,m,10,Deutscher Schäfer,2004,w,Brown/Black
88096,71-80,m,10,Labrador Retriever,2014,m,Black
88099,61-70,w,10,Mops,2003,m,beige
88101,41-50,m,2,Beagle,2013,w,tricolor
88101,41-50,m,2,Beagle,2004,w,tricolor
88108,71-80,w,11,Cairn Terrier,2004,m,Black/Red
88113,71-80,w,7,Zwergpudel,2013,m,Black
88113,71-80,w,7,Grosspudel,2008,m,White
88114,51-60,w,6,Biewer Yorkshire Terrier,2015,w,tricolor
88119,61-70,w,2,Jack Russel Terrier,2003,m,tricolor
88120,51-60,m,8,Gold en Retriever,2002,m,Gold en
88132,41-50,m,5,True klein,2004,w,White/creme
88133,61-70,m,6,Appenzeller Sennenhund,2010,m,tricolor
88137,61-70,m,7,Dachshund,2004,m,Black/Red
88138,41-50,w,11,Terrier,2004,m,Black/White
88143,51-60,w,9,Mittelpudel,2005,m,Black
88146,61-70,m,1,Terrier,2001,m,Black
88148,41-50,w,4,True klein,2008,m,beige
88151,71-80,w,12,Chow Chow,2004,w,Brown
88153,41-50,m,11,Labrador Retriever,2004,m,Yellow
88162,51-60,m,9,Mastiff,2009,m,blond Colour
88163,41-50,w,10,True klein,2004,w,Brown
88168,71-80,m,7,Deutscher Schäfer,2012,w,Black/Brown
88171,41-50,w,7,True klein,2004,w,White/beige
88172,61-70,w,11,Zwergpinscher,2004,m,Brown
88178,31-40,w,9,Chihuahua,2013,w,Brown
88178,31-40,w,9,Chihuahua,2010,w,White
88183,51-60,w,8,Malteser,2014,m,White/beige
88189,71-80,w,8,Gold en Retriever,2004,w,Gold en
88190,61-70,w,11,Border Collie,2004,w,Black/White/Brown
88190,61-70,w,11,True klein,2006,m,Brown
88191,71-80,w,9,Appenzeller,2004,w,tricolor
88193,61-70,w,12,Riesenschnauzer,2004,m,Black
88196,71-80,w,11,Schäfer,2004,w,Black/Yellow
88201,51-60,w,11,True klein,2011,m,Black/Brown
88204,51-60,m,5,Collie,2013,m,tricolor
88204,51-60,m,5,Deutscher Schäfer,2010,w,Black
88209,41-50,m,10,Labrador Retriever,2012,m,Black
88217,41-50,m,6,Rhodesian Ridgeback,2004,m,Bright Brown
88218,51-60,w,4,Collie,2004,w,White/Black/Brown
88222,31-40,w,10,Schäfer,2004,m,Brown/White/Black
88229,31-40,w,3,Labrador Retriever,2004,m,Black
88232,71-80,w,6,Gold en Retriever,2004,m,Gold en
88236,51-60,m,9,Labrador Retriever,2004,m,Black
88237,41-50,m,9,Malamut,2004,w,Black/White
88242,61-70,w,8,Pekingese,2004,w,Bright Brown
88242,61-70,w,8,True klein,2004,m,White/Red
88248,41-50,w,2,Tibetan Spaniel,2007,w,Brown/White
88250,31-40,w,7,Sibirischer Husky,2011,w,Black/White
88250,31-40,w,7,Sibirischer Husky,2014,m,White/Brown/Black
88250,31-40,w,7,Sibirischer Husky,2012,w,Black/White
88250,31-40,w,7,Sibirischer Husky,2006,m,Black/White
88250,31-40,w,7,Sibirischer Husky,2014,m,White/Brown/Black
88250,31-40,w,7,Sibirischer Husky,2002,m,Black/White
88250,31-40,w,7,Sibirischer Husky,2005,w,SilverGrey
88250,31-40,w,7,Sibirischer Husky,2009,w,Black/White
88251,41-50,w,4,Jack Russel Terrier,2004,w,Brown/White
88251,41-50,w,4,Pinscher,2008,w,Brown
88260,51-60,w,2,English Cocker Spaniel,2009,m,BlueDull Grey
88262,61-70,w,6,Shih Tzu,2004,m,Black/White
88262,61-70,w,6,Coton de Tulear,2005,m,White
88269,41-50,m,10,True klein,2004,w,Black
88271,41-50,w,9,True klein,2010,w,beige
88275,71-80,w,6,Deutscher Boxer,2004,m,Dark  Brindle
88279,41-50,w,6,Jack Russel Terrier,2001,m,Black/White
88279,41-50,w,6,Labrador Retriever,2003,w,Black
88280,61-70,m,1,True klein,2004,m,Black
88292,61-70,w,10,Cavalier King Charles Spaniel,2011,m,ruby
88294,41-50,m,11,West Highland White Terrier,2004,w,White
88296,41-50,m,10,Tibetan Spaniel,2011,m,beige
88298,41-50,w,9,Chihuahua,2013,m,Bright Brown
88302,41-50,w,12,American Staffordshire Terrier,2004,m,Black
88304,51-60,w,7,West Highland White Terrier,2004,m,White
88305,51-60,w,2,Lhasa Apso,2004,w,sandfarbig
88311,51-60,w,12,Yorkshire Terrier,2005,m,steelblue/tan
88320,51-60,w,2,Bichon frisé,2004,m,White
88331,41-50,w,11,Podenco,2004,w,Bright Brown
88337,41-50,w,3,Yorkshire Terrier,2004,m,Black/Brown
88339,61-70,w,9,Havaneser,2014,m,White
88340,41-50,w,9,Lhasa Apso,2007,w,White/beige
88345,61-70,m,12,Gordon Setter,2004,m,Black/Brown
88347,51-60,w,7,True klein,2010,w,White/Brown
88348,31-40,w,12,Mittelschnauzer,2005,m,Black
88350,41-50,w,9,Zwergpinscher,2004,m,Red/Brown
88353,41-50,m,7,Labrador Retriever,2004,w,blond Colour
88360,71-80,w,3,Tervueren,2004,w,Brown/Black
88364,61-70,w,11,Yorkshire Terrier,2004,w,blue/tan
88366,41-50,w,3,Yorkshire Terrier,2004,m,Black/Brown
88376,31-40,w,7,Labrador Retriever,2005,w,Black
88378,31-40,m,9,Jack Russel Terrier,2004,m,tricolor
88380,61-70,m,9,Rehpinscher,2004,m,Brown
88381,51-60,w,7,Zwergpinscher,2012,w,Brown
88384,41-50,w,6,West Highland White Terrier,2001,w,White
88388,61-70,m,9,Basset,2003,m,Black/White
88389,41-50,m,4,Tibetan Spaniel,2011,m,blond/White
88389,41-50,m,4,True klein,2013,m,Brown/White
88390,51-60,w,9,Bergamasker,2005,m,Black/Brown/Grey
88395,41-50,w,6,Japan Chin,2005,m,White/Black
88396,71-80,w,2,Australian Silky Terrier,2004,m,blue/tan
88398,61-70,w,9,Lhasa Apso,2004,m,Black/White
88401,61-70,w,11,Tibet Terrier,2004,m,Black/Brown
88401,61-70,w,11,Tibetan Spaniel,2009,m,Black/White
88402,61-70,w,8,Polski Owczarek Nizinny,2004,m,Black/White
88405,41-50,w,7,Spinone,2007,w,Grey/Brown
88406,31-40,w,9,Jack Russel Terrier,2005,w,tricolor
88408,61-70,m,11,True klein,2004,w,Black/Brown
88415,51-60,w,6,Nova Scotia Duck Tolling Retriever,2012,m,Red/White
88420,71-80,w,6,True klein,2003,w,tricolor
88421,51-60,m,10,True klein,2014,w,tricolor
88422,51-60,m,11,Border Collie,2004,m,Black/White
88426,51-60,m,1,Belgischer Schäfer,2005,w,Black
88437,61-70,m,9,Pekingese,2004,m,Brown/Black
88439,51-60,w,7,Terrier,2004,m,Bright Brown
88441,31-40,w,2,Kleinspitz,2005,w,Bright Brown
88444,51-60,w,7,Cairn Terrier,2005,m,brindle
88455,41-50,w,7,Welsh Terrier,1999,m,Black/Red
88462,31-40,w,7,Französische Bulldogge,2003,m,Black/White
88471,61-70,w,10,Yorkshire Terrier,2004,w,Brown/Black
88473,41-50,m,2,Jack Russel Terrier,2004,w,White/Black/Brown
88475,51-60,w,11,Rehpinscher,2012,w,Black/Brown/White
88480,61-70,m,8,Dalmatiner,2005,m,Black/White
88481,71-80,w,10,Jack Russel Terrier,2007,m,tricolor
88481,71-80,w,10,Jack Russel Terrier,2005,w,White/Black/Brown
88483,41-50,m,7,Bergamasker,2002,m,Black
88484,61-70,w,2,True klein,2005,w,beige
88485,41-50,w,3,Sheltie,2014,w,tricolor
88490,41-50,w,12,Englische Bulldogge,2005,m,White/beige
88493,41-50,m,10,Pinscher,2001,m,Black/Brown
88494,61-70,w,12,Coton de Tulear,2005,m,White
88496,41-50,m,8,Continental Bulldog,2005,w,White/Black/Brown
88500,61-70,m,12,Labrador Retriever,2004,w,Black
88505,31-40,m,10,Labrador Retriever,2005,m,Black
88508,51-60,w,10,Lagotto Romagnolo,2005,w,White
88510,41-50,w,10,Labrador Retriever,2006,w,Black
88512,41-50,w,12,Pointer,2003,w,Black/White
88516,61-70,w,12,Tibet Terrier,2004,m,Brown/Black
88520,51-60,w,6,Tibet Terrier,2005,m,Black/White
88521,71-80,w,11,Border Terrier,2005,w,Red/Black
88526,31-40,w,4,Yorkshire Terrier,2014,w,Black/Brown
88528,41-50,w,12,Volpino,2004,w,beige/White
88531,41-50,w,2,True klein,2005,w,Grey/White
88535,41-50,m,9,Labrador Retriever,2003,w,beige
88542,61-70,m,7,Border Collie,2005,w,Black/White
88543,41-50,w,10,Altdeutscher Hütehund,2005,w,Black/Grey
88546,51-60,w,7,Parson Russell Terrier,2014,w,tricolor
88547,41-50,m,3,Rhodesian Ridgeback,2005,w,RedBrown
88559,61-70,w,8,Zwergpudel,2005,w,Black
88559,61-70,w,8,Zwergpudel,2013,m,Brown
88564,41-50,m,5,Labrador Retriever,2005,m,blond Colour
88565,31-40,w,9,Chihuahua,2013,m,Brown/White
88565,31-40,w,9,Chihuahua,2011,m,beige
88567,61-70,w,6,Gold en Retriever,2004,m,Black
88571,51-60,w,3,Collie,2005,w,blue/merle
88572,71-80,w,4,Yorkshire Terrier,2007,w,blue/tan
88575,51-60,w,12,Labrador Retriever,2005,m,Black
88579,61-70,w,2,Malteser,2004,w,White
88580,51-60,w,9,True klein,2004,w,beige
88582,61-70,w,9,Havaneser,2013,w,Black/White
88582,61-70,w,9,Pekingese,2004,m,beige
88585,41-50,w,11,Pinscher,2014,w,Black/Brown
88585,41-50,w,11,Jack Russel Terrier,2004,m,tricolor
88590,21-30,w,12,Chow Chow,2004,m,beige
88594,71-80,m,2,Labrador Retriever,2010,m,blond Colour
88595,21-30,w,12,Papillon,2005,w,Red/Black
88601,61-70,m,6,Labrador Retriever,2005,m,Black
88605,61-70,w,11,Jagdhund,2005,w,beige/White
88609,51-60,w,1,Shiba Inu,2005,m,Red/White
88614,51-60,w,7,Flat Coated Retriever,2005,w,Black
88614,51-60,w,7,Flat Coated Retriever,2013,w,Black
88616,41-50,m,3,Tibet Terrier,2005,m,Black/White
88617,31-40,w,12,Spitz,2012,w,Black
88618,51-60,m,7,Foxterrier,2005,w,White/Brown
88621,31-40,m,3,American Staffordshire Terrier,2002,m,White/Brown
88625,51-60,w,2,Lhasa Apso,2005,w,sable
88626,51-60,w,11,Labrador Retriever,2015,m,Yellow
88627,51-60,m,2,Labrador Retriever,2005,m,Bright Brown
88628,61-70,w,2,English Cocker Spaniel,2005,m,tricolor
88630,61-70,w,2,Gold en Retriever,2004,w,Brown
88632,71-80,w,8,Tibet Terrier,2005,w,sable/White
88634,41-50,w,4,Jack Russel Terrier,2005,m,tricolor
88636,51-60,m,9,Französische Bulldogge,2010,m,beige/Black
88642,81-90,m,10,Chow Chow,2005,m,RedBrown
88647,41-50,w,11,Volpino,2004,m,White
88648,71-80,m,7,True klein,2004,w,White/Grey
88650,51-60,w,11,Lhasa Apso,2012,m,Black/Brown/White
88650,51-60,w,11,Lhasa Apso,2011,m,beige
88652,71-80,m,12,Jack Russel Terrier,2005,w,Black/White/Brown
88654,51-60,w,6,Basset Griffon vendéen,2005,w,White/Brown/Black
88656,31-40,w,10,Berger blanc Suisse,2014,w,White
88657,61-70,w,3,Cairn Terrier,2005,w,Red
88660,61-70,w,9,Yorkshire Terrier,2002,m,Grey/Brown
88661,31-40,m,5,Dogo Argentino,2010,w,White/Black
88663,61-70,w,11,Gold en Retriever,2005,m,beige
88664,41-50,m,8,Jack Russel Terrier,2014,m,tricolor
88665,21-30,w,6,Podenco Ibicenco,2005,w,Red/White
88670,51-60,w,4,Havaneser,2012,m,tricolor
88671,71-80,m,1,True klein,2014,w,Black/White
88672,51-60,m,4,Jagdhund,2005,m,Black
88676,51-60,w,1,Belgischer Schäfer,2010,m,Silver
88678,51-60,w,10,Papillon,2013,w,tricolor
88678,51-60,w,10,Papillon,2013,w,tricolor
88681,51-60,w,5,True klein,2011,w,Brown
88684,61-70,m,2,Appenzeller,2004,m,Black/White
88686,41-50,m,12,Pinscher,2005,m,Black
88689,51-60,w,9,Labrador Retriever,2005,w,Black
88692,61-70,m,7,True klein,2005,w,Black/Brown
88696,21-30,w,12,Mops,2008,w,Brindle
88697,61-70,w,6,Irish Terrier,2011,w,Red
88703,41-50,w,12,Deutscher Schäfer,2004,m,Black/Brown
88706,61-70,w,3,Spinone,2012,m,White/orange
88708,41-50,w,2,Appenzeller,2005,w,Black/White/Brown
88710,41-50,m,8,Polski Owczarek Nizinny,2005,w,White
88712,71-80,w,11,Schäfer,2011,m,White
88717,31-40,w,10,Pudel,2008,m,Black
88723,51-60,w,10,Malteser,2005,w,White
88724,41-50,w,9,True klein,2000,w,Black/Brown
88740,61-70,w,6,Gold en Retriever,2015,m,Gold en
88741,61-70,m,2,Tibet Terrier,2005,m,White/Black
88742,51-60,w,12,Labrador Retriever,2014,w,Black
88743,41-50,m,2,Dogge,2000,w,White/Black
88743,41-50,m,2,True klein,2008,w,Black/White
88751,41-50,w,12,Pinscher,2003,w,Brown
88752,51-60,w,2,Grosspudel,2004,w,White
88755,41-50,w,2,Scottish Terrier,2003,w,Black/Red
88762,51-60,w,10,Pinscher,2004,w,beige
88770,61-70,w,11,Dachshund,2006,m,Red
88772,51-60,w,2,Cattle Dog,2005,m,tricolor
88773,61-70,w,11,Pekingese,2000,w,Brown
88774,31-40,m,5,Rauhaar Dackel,2003,w,Brown/Gold 
88776,41-50,w,11,Deutscher Schäfer,2013,w,beige/Black
88777,61-70,w,7,Cairn Terrier,2005,m,beige
88780,41-50,m,4,Zwergspitz,2005,m,Bright Brown
88783,41-50,w,11,Toller,2005,w,Red/White
88785,31-40,w,10,True gross,2015,w,White
88789,71-80,w,10,Jack Russel Terrier,2004,w,White/Black/Brown
88797,31-40,w,1,Malteser,2005,m,White
88803,41-50,w,10,Malteser,2003,m,White
88806,51-60,w,12,Chihuahua,2005,w,Black/White
88806,51-60,w,12,Chihuahua,2006,w,Black/White
88806,51-60,w,12,Chihuahua,2011,w,Brown/beige
88810,41-50,w,7,Nova Scotia Duck Tolling Retriever,2005,w,Red/White
88829,61-70,w,6,West Highland White Terrier,2005,w,White
88836,41-50,m,10,Gold en Retriever,2005,w,blond Colour
88842,41-50,w,6,Flat Coated Retriever,2011,w,Black
88843,71-80,m,10,West Highland White Terrier,2014,m,White
88844,61-70,m,8,Zwergpudel,2005,w,Silver
88845,51-60,w,6,West Highland White Terrier,2005,m,White
88850,51-60,w,9,Yorkshire Terrier,2006,w,tricolor
88850,51-60,w,9,Yorkshire Terrier,2012,w,blue/tan
88850,51-60,w,9,Yorkshire Terrier,2006,m,blue/tan
88852,61-70,w,3,Airedale Terrier,2005,m,Black
88857,51-60,w,7,Labrador Retriever,2005,w,Yellow
88862,61-70,w,3,True klein,2005,w,beige
88865,51-60,w,5,Appenzeller,2013,w,tricolor
88866,41-50,m,2,Labrador Retriever,2005,m,blond Colour
88866,41-50,m,2,Labrador Retriever,2010,m,Brown
88868,51-60,w,10,Beagle,2002,m,tricolor
88871,51-60,w,11,Zwergschnauzer,2008,w,Black/Brown
88871,51-60,w,11,Chihuahua,2009,w,White
88871,51-60,w,11,Chihuahua,2010,w,Brown/Black
88881,61-70,m,3,Labrador Retriever,2005,m,Brown
88882,71-80,m,2,Labrador Retriever,2007,m,blond Colour
88886,61-70,w,11,Dackel,2002,m,Black/Brown
88887,31-40,w,12,Beagle,2001,w,White/Brown/Black
88887,31-40,w,12,Beagle,2005,w,tricolor
88888,51-60,m,2,Langhaardackel,2005,w,Red/Brown
88888,51-60,m,2,Langhaardackel,2012,m,Brown
88892,41-50,w,7,Field Spaniel,2005,w,Brown
88893,31-40,w,9,Labrador Retriever,2005,w,blond Colour
88897,81-90,w,7,Cairn Terrier,2005,w,Black/Grey
88898,61-70,w,3,Border Collie,2005,m,Black/White
88901,31-40,w,8,True klein,2005,m,White/Brown
88902,61-70,w,7,Schäfer,2000,w,Grey/White
88904,51-60,w,3,Elo,2005,w,Brown/Red
88905,51-60,m,10,Schnauzer,2005,w,Black/Grey
88907,31-40,w,9,Galgo Español,2005,m,White/Brown
88923,51-60,w,12,Bolonka Zwetna,2010,w,Black/White
88923,51-60,w,12,West Highland White Terrier,2006,m,White
88923,51-60,w,12,Bolonka Zwetna,2008,m,Black/White
88924,61-70,m,9,True klein,2006,m,tricolor
88925,61-70,w,9,Parson Jack Russell Terrier,2005,w,tricolor
88928,51-60,w,9,Chihuahua,2007,m,White/Brown
88928,51-60,w,9,Malteser,2005,m,White
88929,51-60,m,3,Podenco,2005,m,Red/Brown
88930,51-60,w,9,Bergamasker,2005,w,Brown/beige
88930,51-60,w,9,Zwergpudel,2006,m,apricot
88933,41-50,m,5,Jack Russel Terrier,2005,m,White/Black
88937,41-50,w,9,Deutscher Schäfer,2004,w,Black/Grey
88943,71-80,m,7,Collie,2002,w,Red/Brown/White
88949,31-40,w,11,True klein,1999,w,Brown/White
88956,61-70,m,10,Jack Russel Terrier,2005,m,Black/Brown
88961,41-50,w,7,Beagle,2011,m,tricolor
88965,51-60,w,7,Labrador Retriever,2010,m,Brown
88974,61-70,m,9,Labrador Retriever,2005,m,Black
88976,31-40,w,8,Löwchen,2005,w,Grey/beige
88980,71-80,m,12,Shih Tzu,2005,m,Black/White
